#Frame         radius     distplot         rmsf  ligand_rmsd            C           CA            O            N         SASA
   11532      21.5850       1.8561       0.0000       1.4757       2.6369       2.6732       2.7332       2.6211     188.7998
   11533      21.5693       1.7399       0.0000       1.5841       2.7736       2.8099       2.8609       2.7601     203.7213
   11534      21.5926       1.8013       0.0000       1.3628       2.7626       2.8041       2.8530       2.7584     198.3511
   11535      21.5308       1.7517       0.0000       1.4354       2.7464       2.7893       2.8201       2.7511     187.9796
   11536      21.5864       1.8027       0.0000       1.4075       2.8215       2.8629       2.8885       2.8307     204.5908
   11537      21.7104       1.8256       0.0000       1.4625       2.7678       2.7957       2.8478       2.7643     198.1174
   11538      21.6888       1.7840       0.0000       1.4996       2.7244       2.7664       2.7889       2.7261     209.7661
   11539      21.7145       1.8182       0.0000       1.5613       2.8347       2.8692       2.9201       2.8233     199.7862
   11540      21.6532       1.8433       0.0000       1.4441       2.7064       2.7403       2.7931       2.6974     206.4768
   11541      21.6388       1.8609       0.0000       1.4750       2.7751       2.8016       2.8667       2.7583     201.4654
   11542      21.6720       1.7742       0.0000       1.4913       2.7342       2.7569       2.8209       2.7246     208.7313
   11543      21.7098       1.8968       0.0000       1.4597       2.5773       2.6140       2.6611       2.5799     191.3893
   11544      21.6570       1.9332       0.0000       1.5494       2.5782       2.6160       2.6559       2.5757     191.8605
   11545      21.6019       1.8776       0.0000       1.5412       2.6300       2.6587       2.7309       2.6196     191.5063
   11546      21.5323       1.9406       0.0000       1.3690       2.7576       2.7819       2.8488       2.7461     200.7967
   11547      21.5549       2.0118       0.0000       1.4625       2.5814       2.6011       2.6900       2.5598     205.7867
   11548      21.5335       2.2068       0.0000       1.4167       2.5108       2.5323       2.6052       2.4966     193.2571
   11549      21.5033       2.1492       0.0000       1.3275       2.5751       2.6076       2.6556       2.5659     188.5669
   11550      21.5785       2.0308       0.0000       1.6177       2.7187       2.7459       2.8055       2.7084     211.6054
   11551      21.5644       1.9597       0.0000       1.3575       2.7007       2.7220       2.8013       2.6851     187.0126
   11552      21.5524       1.9265       0.0000       1.5480       2.6394       2.6569       2.7430       2.6187     197.5603
   11553      21.5137       1.9558       0.0000       1.5131       2.6782       2.7006       2.7763       2.6641     186.2443
   11554      21.5114       1.9536       0.0000       1.5380       2.6653       2.6939       2.7735       2.6526     191.5421
   11555      21.5283       1.8827       0.0000       1.4711       2.5274       2.5478       2.6307       2.5010     184.1232
   11556      21.5450       1.9394       0.0000       1.6110       2.5232       2.5603       2.6158       2.5137     195.7929
   11557      21.5244       1.9057       0.0000       1.3840       2.6210       2.6487       2.7221       2.6005     206.4428
   11558      21.5127       1.8442       0.0000       1.5305       2.6202       2.6428       2.7350       2.5934     188.3317
   11559      21.5697       1.7253       0.0000       1.5145       2.6230       2.6394       2.7288       2.6034     198.9640
   11560      21.5054       1.8142       0.0000       1.5073       2.6219       2.6417       2.7246       2.6052     202.4469
   11561      21.6552       1.8251       0.0000       1.3927       2.8042       2.8351       2.8983       2.7911     220.4281
   11562      21.7002       1.9763       0.0000       1.5733       2.7858       2.8125       2.8837       2.7706     207.0718
   11563      21.6499       1.7944       0.0000       1.3183       2.7354       2.7631       2.8231       2.7274     197.0348
   11564      21.6226       1.7442       0.0000       1.5255       2.5316       2.5554       2.6259       2.5136     198.4120
   11565      21.5796       1.8017       0.0000       1.4765       2.4533       2.4856       2.5499       2.4468     188.9496
   11566      21.5887       1.8001       0.0000       1.6251       2.5713       2.5997       2.6728       2.5532     205.3434
   11567      21.6056       1.7551       0.0000       1.4472       2.5908       2.6182       2.6884       2.5809     215.3101
   11568      21.6485       1.8307       0.0000       1.5318       2.6813       2.7095       2.7693       2.6729     201.6696
   11569      21.5483       1.9202       0.0000       1.5372       2.6296       2.6603       2.7168       2.6206     207.9757
   11570      21.5677       1.8458       0.0000       1.6164       2.5345       2.5590       2.6262       2.5297     209.8075
   11571      21.5728       1.8270       0.0000       1.4442       2.4910       2.5156       2.5799       2.4756     206.6089
   11572      21.5750       1.8311       0.0000       1.4937       2.4488       2.4767       2.5426       2.4340     216.9946
   11573      21.5388       1.8412       0.0000       1.4095       2.5609       2.5880       2.6673       2.5446     170.5834
   11574      21.5764       1.8336       0.0000       1.3748       2.6030       2.6280       2.7086       2.5818     206.3621
   11575      21.5781       1.8377       0.0000       1.4455       2.6521       2.6850       2.7432       2.6365     192.5812
   11576      21.5809       1.8367       0.0000       1.4632       2.6934       2.7185       2.8044       2.6673     193.0244
   11577      21.6560       1.7775       0.0000       1.3673       2.7130       2.7403       2.8117       2.6902     198.9520
   11578      21.5644       1.8722       0.0000       1.3185       2.6307       2.6593       2.7496       2.6030     186.8509
   11579      21.6033       1.8277       0.0000       1.1978       2.7644       2.7887       2.8683       2.7375     220.0074
   11580      21.6007       1.8139       0.0000       1.4669       2.7497       2.7803       2.8501       2.7334     199.9892
   11581      21.6572       1.8001       0.0000       1.5403       2.8208       2.8490       2.9380       2.7838     208.3541
   11582      21.5998       1.8878       0.0000       1.2527       2.7974       2.8301       2.9035       2.7698     218.4911
   11583      21.6211       1.8941       0.0000       1.3886       2.6652       2.6984       2.7502       2.6547     212.8433
   11584      21.6205       1.8495       0.0000       1.4451       2.5413       2.5680       2.6561       2.5128     184.8606
   11585      21.4955       1.8850       0.0000       1.5642       2.4949       2.5323       2.6060       2.4826     202.4405
   11586      21.5223       1.9312       0.0000       1.4924       2.5411       2.5781       2.6393       2.5292     207.0290
   11587      21.5577       1.8149       0.0000       1.6545       2.6645       2.6876       2.7636       2.6467     219.6064
   11588      21.6072       1.7721       0.0000       1.3052       2.7008       2.7222       2.8106       2.6756     209.9721
   11589      21.6216       1.8530       0.0000       1.4490       2.7145       2.7457       2.8132       2.7019     196.1708
   11590      21.6472       1.8779       0.0000       1.3831       2.7143       2.7434       2.8059       2.7010     224.1370
   11591      21.7193       1.8394       0.0000       1.4435       2.5890       2.6089       2.6920       2.5643     228.8118
   11592      21.6400       1.8348       0.0000       1.3678       2.4664       2.5013       2.5494       2.4600     200.5637
   11593      21.6946       1.8920       0.0000       1.3725       2.4900       2.5116       2.5880       2.4661     223.0164
   11594      21.7163       1.8295       0.0000       1.4836       2.4742       2.5032       2.5736       2.4590     234.6457
   11595      21.6998       1.9276       0.0000       1.4986       2.3175       2.3523       2.4059       2.3030     226.1983
   11596      21.6354       1.8887       0.0000       1.4585       2.4404       2.4770       2.5290       2.4300     215.2777
   11597      21.6802       1.9043       0.0000       1.4831       2.3973       2.4271       2.4984       2.3820     230.3960
   11598      21.4922       1.8785       0.0000       1.3905       2.3402       2.3650       2.4461       2.3193     210.8459
   11599      21.6010       1.8693       0.0000       1.5310       2.3989       2.4249       2.5024       2.3818     223.0035
   11600      21.6040       1.8878       0.0000       1.2608       2.5981       2.6344       2.6955       2.5896     233.1593
   11601      21.6454       1.9095       0.0000       1.3205       2.4763       2.5057       2.5722       2.4629     214.2474
   11602      21.6907       1.8762       0.0000       1.4406       2.4370       2.4600       2.5525       2.4125     203.0071
   11603      21.6348       1.8660       0.0000       1.5058       2.2897       2.3109       2.4016       2.2622     223.3549
   11604      21.6146       2.0166       0.0000       1.5038       2.3031       2.3330       2.4057       2.2869     231.9343
   11605      21.5731       1.8885       0.0000       1.6452       2.3268       2.3633       2.4187       2.3232     219.0241
   11606      21.6043       1.9528       0.0000       1.5377       2.3605       2.3983       2.4621       2.3451     216.6378
   11607      21.5834       1.9123       0.0000       1.4527       2.2438       2.2776       2.3386       2.2404     208.3960
   11608      21.6130       1.8004       0.0000       1.4260       2.4371       2.4777       2.5100       2.4427     207.2346
   11609      21.7412       1.8695       0.0000       1.3325       2.4992       2.5347       2.5778       2.4965     225.7225
   11610      21.7780       1.8214       0.0000       1.5105       2.4816       2.5219       2.5496       2.4911     222.4647
   11611      21.7574       1.8124       0.0000       1.3524       2.5506       2.5874       2.6414       2.5418     234.2917
   11612      21.7584       1.9186       0.0000       1.4593       2.5794       2.6135       2.6736       2.5681     214.1255
   11613      21.7577       1.9555       0.0000       1.3730       2.6775       2.7158       2.7540       2.6727     217.1331
   11614      21.7230       1.9752       0.0000       1.4353       2.7562       2.7944       2.8429       2.7549     214.7555
   11615      21.6713       1.9322       0.0000       1.5857       2.5581       2.5931       2.6330       2.5583     220.3798
   11616      21.6866       1.9221       0.0000       1.3764       2.4125       2.4536       2.4948       2.4166     204.4829
   11617      21.6861       1.9322       0.0000       1.2569       2.6647       2.7037       2.7449       2.6639     226.0493
   11618      21.6949       1.6865       0.0000       1.3719       2.7359       2.7612       2.8289       2.7218     189.2282
   11619      21.7101       1.7488       0.0000       1.2987       2.7562       2.7917       2.8388       2.7565     207.5862
   11620      21.7730       1.6970       0.0000       1.4521       2.8350       2.8700       2.9287       2.8202     212.8476
   11621      21.7593       1.7018       0.0000       1.5148       2.8549       2.8896       2.9428       2.8473     228.0905
   11622      21.7477       1.6808       0.0000       1.5044       2.8578       2.8987       2.9346       2.8536     204.3314
   11623      21.7697       1.5953       0.0000       1.4900       2.7696       2.7925       2.8805       2.7445     230.8577
   11624      21.7177       1.6542       0.0000       1.4533       2.7645       2.7949       2.8650       2.7481     224.7366
   11625      21.7969       1.6912       0.0000       1.4954       2.6988       2.7314       2.7991       2.6846     209.3895
   11626      21.6764       1.6951       0.0000       1.5230       2.6818       2.7300       2.7748       2.6834     217.8609
   11627      21.7382       1.7080       0.0000       1.5953       2.7289       2.7733       2.8184       2.7273     210.5393
   11628      21.8500       1.6994       0.0000       1.4177       2.7629       2.8066       2.8559       2.7562     205.1677
   11629      21.8978       1.6448       0.0000       1.4415       2.8397       2.8734       2.9446       2.8216     208.9180
   11630      21.7518       1.7019       0.0000       1.2180       2.7339       2.7711       2.8213       2.7265     225.7184
   11631      21.7575       1.7549       0.0000       1.6096       2.6457       2.6842       2.7388       2.6314     205.6231
   11632      21.7785       1.7582       0.0000       1.4811       2.5983       2.6375       2.6954       2.5824     201.6168
   11633      21.6994       1.8709       0.0000       1.5687       2.5823       2.6194       2.6655       2.5656     230.9270
   11634      21.7617       1.8689       0.0000       1.4459       2.6379       2.6796       2.7103       2.6294     214.8827
   11635      21.6566       1.8193       0.0000       1.3477       2.5552       2.5896       2.6464       2.5462     207.3286
   11636      21.6977       1.8532       0.0000       1.7117       2.3504       2.3971       2.4396       2.3545     244.3103
   11637      21.5972       1.8542       0.0000       1.5529       2.4453       2.4876       2.5315       2.4416     217.1468
   11638      21.6184       1.9169       0.0000       1.4763       2.4226       2.4683       2.5049       2.4288     212.4627
   11639      21.6588       1.8628       0.0000       1.5563       2.5661       2.6136       2.6488       2.5659     239.0251
   11640      21.6081       1.9069       0.0000       1.6412       2.4380       2.4856       2.5158       2.4483     236.0865
   11641      21.6198       1.8407       0.0000       1.3114       2.5033       2.5599       2.5854       2.5136     214.6797
   11642      21.6445       1.8666       0.0000       1.3928       2.4604       2.5107       2.5501       2.4736     208.4173
   11643      21.5980       1.8661       0.0000       1.6196       2.5955       2.6438       2.6713       2.6000     214.2816
   11644      21.6277       1.8502       0.0000       1.4300       2.5750       2.6110       2.6630       2.5694     238.6575
   11645      21.6974       1.8052       0.0000       1.3698       2.4955       2.5352       2.5845       2.5010     216.8250
   11646      21.6497       1.8842       0.0000       1.4399       2.4313       2.4842       2.5192       2.4432     236.2684
   11647      21.6838       1.9340       0.0000       1.3946       2.4173       2.4673       2.4923       2.4265     226.2955
   11648      21.6497       2.0283       0.0000       1.4769       2.4835       2.5266       2.5600       2.4843     203.3318
   11649      21.6187       1.9357       0.0000       1.6231       2.4771       2.5227       2.5665       2.4841     203.9648
   11650      21.6154       1.9348       0.0000       1.5791       2.4691       2.5162       2.5648       2.4733     219.6633
   11651      21.7031       1.9635       0.0000       1.6418       2.5803       2.6275       2.6662       2.5908     202.1526
   11652      21.6188       1.9452       0.0000       1.3955       2.5967       2.6447       2.6858       2.5976     219.9816
   11653      21.7493       1.9494       0.0000       1.5556       2.4393       2.4807       2.5185       2.4476     221.2742
   11654      21.6386       2.0930       0.0000       1.5943       2.4890       2.5517       2.5631       2.5137     222.5433
   11655      21.6848       2.0382       0.0000       1.5267       2.4860       2.5437       2.5460       2.5031     203.5217
   11656      21.6601       2.0139       0.0000       1.3685       2.4503       2.5063       2.5235       2.4694     199.5610
   11657      21.6951       1.9664       0.0000       1.3674       2.4948       2.5396       2.5830       2.4930     208.9796
   11658      21.7914       1.8820       0.0000       1.4616       2.7708       2.8245       2.8277       2.7833     237.9183
   11659      21.7562       1.9197       0.0000       1.3118       2.5771       2.6243       2.6733       2.5780     207.6439
   11660      21.7660       1.8293       0.0000       1.5635       2.4660       2.5116       2.5727       2.4652     202.7995
   11661      21.7295       1.8207       0.0000       1.5639       2.6815       2.7233       2.7745       2.6776     226.0072
   11662      21.5931       1.9895       0.0000       1.4389       2.4835       2.5182       2.5824       2.4795     200.0644
   11663      21.6419       1.8674       0.0000       1.6704       2.6258       2.6716       2.7068       2.6236     216.1728
   11664      21.6793       1.9306       0.0000       1.5034       2.6268       2.6671       2.7222       2.6155     209.0851
   11665      21.7496       1.9002       0.0000       1.2959       2.6543       2.6925       2.7531       2.6416     233.1641
   11666      21.7581       1.9472       0.0000       1.4880       2.6646       2.7076       2.7469       2.6595     226.2395
   11667      21.7614       1.8834       0.0000       1.4171       2.6795       2.7151       2.7672       2.6677     224.1266
   11668      21.7866       1.8782       0.0000       1.4203       2.7025       2.7479       2.7888       2.6992     251.0084
   11669      21.7871       1.8946       0.0000       1.5076       2.8313       2.8732       2.9079       2.8330     226.2100
   11670      21.7295       1.8579       0.0000       1.3956       2.7510       2.7932       2.8346       2.7406     224.7577
   11671      21.7451       1.8760       0.0000       1.4885       2.6716       2.7230       2.7672       2.6872     217.7217
   11672      21.7282       1.7945       0.0000       1.4588       2.5909       2.6348       2.6727       2.6033     215.1646
   11673      21.6972       1.8450       0.0000       1.4244       2.5650       2.6023       2.6714       2.5656     212.1200
   11674      21.5692       1.9709       0.0000       1.5066       2.5715       2.6084       2.6680       2.5665     208.2636
   11675      21.5891       2.0195       0.0000       1.4790       2.4487       2.4865       2.5505       2.4398     209.1187
   11676      21.5422       2.0645       0.0000       1.4272       2.3151       2.3633       2.4206       2.3155     204.4964
   11677      21.6189       2.0485       0.0000       1.5449       2.2691       2.3093       2.3913       2.2625     217.7803
   11678      21.5784       2.0967       0.0000       1.4671       2.2434       2.2893       2.3596       2.2476     225.2888
   11679      21.4897       2.0780       0.0000       1.3571       2.3953       2.4344       2.4986       2.3958     203.7642
   11680      21.5928       1.9821       0.0000       1.4435       2.5643       2.6046       2.6617       2.5654     211.3140
   11681      21.7169       2.0297       0.0000       1.4720       2.7027       2.7430       2.7874       2.7044     207.2763
   11682      21.7598       1.8854       0.0000       1.4272       2.6767       2.7280       2.7623       2.6873     218.9478
   11683      21.6726       1.9832       0.0000       1.6971       2.8249       2.8690       2.9241       2.8343     226.1820
   11684      21.7099       1.9073       0.0000       1.5983       2.7670       2.8152       2.8544       2.7796     238.7751
   11685      21.6521       1.8615       0.0000       1.4665       2.7911       2.8302       2.8821       2.7948     227.2098
   11686      21.6941       1.8009       0.0000       1.5330       2.8187       2.8538       2.9063       2.8131     219.0517
   11687      21.7308       1.8131       0.0000       1.2949       2.7848       2.8139       2.8871       2.7802     227.2002
   11688      21.7123       1.7974       0.0000       1.2578       2.7356       2.7741       2.8333       2.7219     214.0080
   11689      21.6292       1.8394       0.0000       1.3883       2.8058       2.8456       2.8906       2.8057     186.7633
   11690      21.7053       1.8865       0.0000       1.6462       2.8600       2.9070       2.9469       2.8781     219.0580
   11691      21.7695       1.8870       0.0000       1.3097       2.9093       2.9453       3.0076       2.9109     201.5313
   11692      21.7660       1.8266       0.0000       1.2427       2.8601       2.9118       2.9368       2.8835     219.6157
   11693      21.6295       1.8549       0.0000       1.4236       2.7329       2.7689       2.8216       2.7418     219.1235
   11694      21.6819       1.9187       0.0000       1.4319       2.6889       2.7308       2.7781       2.6968     213.2906
   11695      21.7566       1.8842       0.0000       1.5081       2.5326       2.5746       2.6329       2.5318     209.8275
   11696      21.6933       1.9094       0.0000       1.4455       2.7051       2.7393       2.8020       2.7006     219.0738
   11697      21.7175       1.8982       0.0000       1.2652       2.6823       2.7102       2.7762       2.6780     196.7853
   11698      21.6815       1.9243       0.0000       1.2924       2.5147       2.5578       2.6023       2.5241     216.2250
   11699      21.7202       1.8989       0.0000       1.3015       2.5954       2.6476       2.6800       2.6148     203.9727
   11700      21.6852       1.8874       0.0000       1.4180       2.5113       2.5598       2.5998       2.5292     200.4617
   11701      21.6709       1.8817       0.0000       1.3952       2.6360       2.6683       2.7349       2.6297     189.5954
   11702      21.7373       1.9748       0.0000       1.2529       2.7006       2.7442       2.7969       2.7055     202.1371
   11703      21.8010       2.0007       0.0000       1.5082       2.7648       2.8099       2.8725       2.7675     212.4056
   11704      21.7980       1.9400       0.0000       1.6025       2.8128       2.8585       2.9183       2.8122     215.5182
   11705      21.6888       1.9024       0.0000       1.3933       2.8491       2.8946       2.9401       2.8495     213.0207
   11706      21.7374       1.8835       0.0000       1.2614       2.9162       2.9477       3.0219       2.9039     220.7982
   11707      21.7728       1.9227       0.0000       1.2323       3.1215       3.1472       3.2245       3.1005     226.8911
   11708      21.8158       1.9343       0.0000       1.2880       3.1235       3.1622       3.2107       3.1276     237.5183
   11709      21.7149       1.8167       0.0000       1.2195       2.8280       2.8642       2.9281       2.8194     203.8760
   11710      21.7720       1.9190       0.0000       1.2541       3.0035       3.0394       3.0957       3.0027     221.9854
   11711      21.6766       1.9556       0.0000       1.4348       2.9862       3.0301       3.0788       2.9918     230.9597
   11712      21.7522       1.8392       0.0000       1.3813       3.1956       3.2269       3.2957       3.1786     237.7982
   11713      21.7582       1.8878       0.0000       1.3748       3.1724       3.2060       3.2645       3.1660     212.5196
   11714      21.8139       1.8691       0.0000       1.3920       3.1307       3.1669       3.2248       3.1318     222.3414
   11715      21.7283       1.8566       0.0000       1.2855       3.0001       3.0349       3.1027       2.9912     226.5094
   11716      21.7761       1.8295       0.0000       1.2076       3.0095       3.0475       3.1000       3.0023     190.4735
   11717      21.8769       1.8042       0.0000       1.1523       2.9636       3.0063       3.0557       2.9648     231.0485
   11718      21.8245       1.9102       0.0000       1.2716       2.8440       2.8789       2.9457       2.8284     227.5321
   11719      21.7004       1.9307       0.0000       1.5115       2.8031       2.8433       2.9031       2.7985     223.2230
   11720      21.7076       1.9239       0.0000       1.3517       2.8384       2.8881       2.9407       2.8343     182.0480
   11721      21.7142       1.9235       0.0000       1.3108       2.9186       2.9624       3.0182       2.9263     196.4923
   11722      21.7156       1.8953       0.0000       1.4342       2.8639       2.9026       2.9642       2.8658     218.6947
   11723      21.7571       1.8572       0.0000       1.4981       2.9981       3.0371       3.0928       2.9912     219.8334
   11724      21.7587       1.8729       0.0000       1.5430       2.8463       2.8853       2.9485       2.8404     235.5492
   11725      21.7819       1.8851       0.0000       1.6277       2.8211       2.8639       2.9107       2.8353     238.9909
   11726      21.6717       1.8727       0.0000       1.2291       2.9639       3.0085       3.0495       2.9656     207.7030
   11727      21.7876       1.8377       0.0000       1.3976       2.9526       2.9897       3.0414       2.9561     207.2759
   11728      21.7329       1.8621       0.0000       1.4163       2.7786       2.8228       2.8679       2.7874     221.3021
   11729      21.7166       1.8901       0.0000       1.4760       2.7597       2.7955       2.8549       2.7646     216.2375
   11730      21.6834       1.8314       0.0000       1.4423       2.6812       2.7181       2.7883       2.6821     215.4136
   11731      21.6869       1.8458       0.0000       1.3395       2.6941       2.7273       2.7776       2.6816     212.4313
   11732      21.6925       1.9058       0.0000       1.3906       2.7327       2.7737       2.8214       2.7358     244.0346
   11733      21.6729       1.9179       0.0000       1.3264       2.6370       2.6818       2.7354       2.6460     217.3290
   11734      21.6897       1.9078       0.0000       1.2229       2.7352       2.7764       2.8345       2.7339     222.7437
   11735      21.7962       1.9063       0.0000       1.3053       2.6122       2.6575       2.6917       2.6297     211.2847
   11736      21.8015       1.8874       0.0000       1.4311       2.6636       2.7068       2.7519       2.6713     217.8140
   11737      21.8340       1.8699       0.0000       1.1888       2.8866       2.9325       2.9681       2.8923     230.7644
   11738      21.9019       1.8227       0.0000       1.3985       2.8866       2.9279       2.9794       2.8908     217.2208
   11739      21.8621       1.8052       0.0000       1.3179       3.0095       3.0506       3.1044       3.0059     210.4405
   11740      21.8087       1.7843       0.0000       1.4294       2.8298       2.8707       2.9221       2.8307     217.8644
   11741      21.8119       1.8202       0.0000       1.3972       2.9195       2.9605       3.0075       2.9300     208.7182
   11742      21.7719       1.8722       0.0000       1.3815       2.9848       3.0244       3.0841       2.9887     209.0676
   11743      21.7933       1.8505       0.0000       1.3868       3.0795       3.1172       3.1700       3.0798     212.9859
   11744      21.7958       1.9271       0.0000       1.3606       3.0570       3.0967       3.1359       3.0582     198.6792
   11745      21.7930       1.8987       0.0000       1.3449       2.9336       2.9665       3.0373       2.9262     222.4942
   11746      21.7566       1.8989       0.0000       1.4389       2.9855       3.0256       3.0689       2.9930     222.6713
   11747      21.6838       2.0264       0.0000       1.4564       2.9239       2.9717       3.0071       2.9390     203.8256
   11748      21.7410       1.8486       0.0000       1.4502       2.9641       3.0089       3.0393       2.9746     210.9385
   11749      21.6817       1.8490       0.0000       1.1840       2.8386       2.8891       2.9219       2.8505     215.2251
   11750      21.6996       1.8610       0.0000       1.2915       2.8149       2.8511       2.9020       2.8204     196.2728
   11751      21.7185       1.9549       0.0000       1.3064       2.9444       2.9847       3.0520       2.9392     223.1421
   11752      21.7114       1.8494       0.0000       1.3422       2.9548       2.9844       3.0602       2.9423     210.8511
   11753      21.7386       1.8376       0.0000       1.4286       2.7911       2.8276       2.8828       2.7855     198.0533
   11754      21.6655       1.9046       0.0000       1.4019       2.6446       2.6751       2.7539       2.6347     191.0088
   11755      21.6960       1.9509       0.0000       1.3802       2.6889       2.7277       2.7804       2.6777     211.3959
   11756      21.6596       1.8626       0.0000       1.4054       2.7526       2.7867       2.8513       2.7385     210.1675
   11757      21.6541       1.8777       0.0000       1.3033       2.7331       2.7614       2.8303       2.7152     199.3806
   11758      21.6337       1.9842       0.0000       1.3264       2.6998       2.7430       2.7954       2.6982     196.1335
   11759      21.6090       1.8895       0.0000       1.2956       2.7132       2.7581       2.8014       2.7244     212.7563
   11760      21.6370       1.9032       0.0000       1.2745       2.6448       2.6802       2.7374       2.6355     201.0830
   11761      21.7010       1.8921       0.0000       1.3950       2.6349       2.6768       2.7349       2.6350     204.0898
   11762      21.6219       1.9085       0.0000       1.3733       2.7828       2.8311       2.8761       2.7864     192.5862
   11763      21.6770       1.9066       0.0000       1.3899       2.9104       2.9478       3.0028       2.8931     193.6253
   11764      21.7008       1.9744       0.0000       1.4100       2.9936       3.0319       3.0942       2.9892     191.5031
   11765      21.7471       1.9238       0.0000       1.4604       3.0755       3.1141       3.1825       3.0632     202.8033
   11766      21.8473       1.9620       0.0000       1.3792       3.1977       3.2285       3.2938       3.1907     206.4714
   11767      21.7470       1.9195       0.0000       1.3427       3.0923       3.1293       3.1908       3.0962     207.9495
   11768      21.7724       1.8314       0.0000       1.4335       2.9798       3.0140       3.0742       2.9760     218.8181
   11769      21.8001       1.8682       0.0000       1.3572       3.0158       3.0407       3.1255       2.9976     222.6541
   11770      21.6800       1.8126       0.0000       1.3420       2.7667       2.7953       2.8709       2.7434     204.3637
   11771      21.5729       1.9788       0.0000       1.4582       2.6358       2.6755       2.7406       2.6211     211.2277
   11772      21.6679       2.0003       0.0000       1.3895       2.5633       2.5967       2.6636       2.5454     198.1839
   11773      21.7049       2.0359       0.0000       1.3660       2.5926       2.6206       2.7000       2.5650     214.4873
   11774      21.6630       2.0488       0.0000       1.3537       2.4612       2.4895       2.5864       2.4289     206.9875
   11775      21.6006       2.1388       0.0000       1.4721       2.5543       2.5881       2.6634       2.5343     190.5551
   11776      21.5806       2.2159       0.0000       1.4991       2.4049       2.4497       2.4887       2.3993     204.7246
   11777      21.5700       2.0936       0.0000       1.3557       2.5958       2.6339       2.6914       2.5868     198.4355
   11778      21.5568       2.1102       0.0000       1.3380       2.3935       2.4222       2.5090       2.3685     204.6626
   11779      21.5798       2.1431       0.0000       1.3516       2.3167       2.3547       2.4165       2.3069     195.9155
   11780      21.5395       2.2050       0.0000       1.4061       2.2949       2.3366       2.3905       2.2895     200.2264
   11781      21.5360       2.2266       0.0000       1.4325       2.4695       2.5086       2.5697       2.4644     194.9714
   11782      21.5580       2.3063       0.0000       1.4012       2.4504       2.4869       2.5395       2.4417     189.5534
   11783      21.5690       2.1879       0.0000       1.4328       2.4384       2.4721       2.5437       2.4177     203.8585
   11784      21.5956       2.1043       0.0000       1.4297       2.3767       2.4066       2.4938       2.3509     207.9707
   11785      21.5303       2.1506       0.0000       1.4161       2.4850       2.5237       2.5997       2.4795     202.2433
   11786      21.6783       2.1502       0.0000       1.4106       2.6649       2.6946       2.7719       2.6478     202.9620
   11787      21.5702       2.2416       0.0000       1.2717       2.7033       2.7391       2.8038       2.6944     216.1029
   11788      21.5374       2.2191       0.0000       1.4625       2.7859       2.8197       2.8887       2.7834     192.5254
   11789      21.5269       2.1830       0.0000       1.3702       2.7255       2.7639       2.8318       2.7252     221.3293
   11790      21.6009       2.3145       0.0000       1.4471       2.6296       2.6693       2.7282       2.6163     233.3694
   11791      21.5532       2.3452       0.0000       1.3198       2.5576       2.5877       2.6671       2.5487     234.0811
   11792      21.5099       2.2909       0.0000       1.3678       2.6159       2.6550       2.7111       2.6165     207.0217
   11793      21.5069       2.2109       0.0000       1.4427       2.5500       2.5991       2.6552       2.5555     194.1780
   11794      21.5182       2.1595       0.0000       1.3792       2.7520       2.7941       2.8513       2.7561     198.7565
   11795      21.4698       2.1872       0.0000       1.2598       2.7134       2.7540       2.8061       2.7188     185.8446
   11796      21.4635       2.2855       0.0000       1.4156       2.4519       2.5016       2.5431       2.4622     204.7930
   11797      21.4332       2.2857       0.0000       1.2755       2.6114       2.6604       2.7208       2.6282     201.8649
   11798      21.5475       2.2739       0.0000       1.4941       2.6345       2.6769       2.7429       2.6442     205.3564
   11799      21.4801       2.3126       0.0000       1.3884       2.6170       2.6583       2.7307       2.6219     205.1266
   11800      21.5085       2.3346       0.0000       1.5917       2.5507       2.5891       2.6585       2.5452     179.6536
   11801      21.5084       2.2215       0.0000       1.4653       2.6742       2.7103       2.7891       2.6683     199.1123
   11802      21.5457       2.2482       0.0000       1.2876       2.5346       2.5726       2.6395       2.5318     192.6476
   11803      21.6717       2.1127       0.0000       1.3752       2.5426       2.5792       2.6575       2.5354     206.2737
   11804      21.5930       2.1045       0.0000       1.2893       2.5904       2.6302       2.6962       2.5909     217.0895
   11805      21.6155       1.9547       0.0000       1.4403       2.7369       2.7757       2.8259       2.7385     201.2917
   11806      21.5493       2.1038       0.0000       1.3456       2.6796       2.7179       2.7898       2.6806     203.4452
   11807      21.5132       2.0514       0.0000       1.4626       2.7913       2.8214       2.8998       2.7849     211.6350
   11808      21.5441       1.9849       0.0000       1.4253       2.8288       2.8613       2.9284       2.8212     228.0581
   11809      21.6074       1.8990       0.0000       1.3524       2.6191       2.6445       2.7229       2.6010     187.5491
   11810      21.5652       1.9538       0.0000       1.4268       2.4761       2.5122       2.5635       2.4797     206.3383
   11811      21.4813       1.9841       0.0000       1.4547       2.4250       2.4602       2.5356       2.4259     197.3230
   11812      21.5390       1.9541       0.0000       1.5024       2.5444       2.5834       2.6437       2.5439     219.5939
   11813      21.5818       2.0744       0.0000       1.3975       2.5315       2.5765       2.6305       2.5351     201.1099
   11814      21.5232       2.0941       0.0000       1.5602       2.3141       2.3499       2.4228       2.3038     195.8259
   11815      21.5053       2.1185       0.0000       1.5199       2.3289       2.3677       2.4417       2.3205     195.0065
